,matter,injection_params,weight,size,is_defect,platemark,type,price_before_takeoff,price_after_discount
18282,gold,None,1.77,17.5,0,585,decorative,1160.31,580.16
18283,gold,None,1.89,18.5,0,585,decorative,1238.99,619.50
18284,gold,None,1.65,17.5,0,585,decorative,1081.67,540.84
18285,gold,None,1.7,17.5,0,585,decorative,1114.4,557.20
18286,gold,None,1.7,17.5,0,585,decorative,1115.4,557.70
18287,gold,None,1.78,17.0,0,585,decorative,1166.84,583.42
18288,gold,None,1.86,18.5,0,585,decorative,1219.34,609.67
18289,silver,None,1.69,18.0,0,925,decorative,256.41,51.28
18290,silver,None,1.71,19.5,0,925,decorative,352.14,70.43
18291,silver,None,1.66,19.0,0,925,decorative,98.04,58.82
18292,silver,None,1.59,19.0,0,925,decorative,93.95,56.37
18293,silver,None,1.62,19.0,0,925,decorative,95.73,57.44
18294,silver,None,1.59,19.5,0,925,decorative,93.95,56.37
18295,gold,"1 Корунд синт. сапфир Груша 6*4; 1 Корунд синт. сапфир Груша 7*5; 1 Корунд синт. сапфир Груша 5*3; 8 Фианит синий Круг 1; 5 Фианит синий Круг 1,25",2.16,18.0,0,585,decorative,981.12,588.67
18296,gold,"1 Корунд синт. сапфир Груша 6*4; 1 Корунд синт. сапфир Груша 7*5; 1 Корунд синт. сапфир Груша 5*3; 8 Фианит синий Круг 1; 5 Фианит синий Круг 1,25",2.38,17.5,0,585,decorative,1081.04,648.62
18297,gold,None,2.2,18.0,0,585,decorative,1014.07,608.44
18298,gold,None,2.23,18.0,0,585,decorative,1027.9,616.74
18299,silver,"13 Куб. Цирконий кр 1,00",2.34,18.5,0,925,decorative,99.99,59.99
18300,silver,"13 Куб. Цирконий кр 1,00",2.27,18.5,0,925,decorative,106.64,63.98
18301,gold,"3 Фианит Swarovski Круг 3,50 0,193; 10 Фианит Swarovski Круг 0,80 0,009",1.36,17.0,0,585,decorative,672.63,336.31
18302,silver,"26 Фианит круг 1,25=0,416; 14 Фианит круг 1,0=0,112; 1 Жемчуг белый 10-10,5=5,347",5.19,18.0,0,925,decorative,961.71,192.34
18303,silver,"26 Фианит круг 1,25=0,416; 14 Фианит круг 1,0=0,112; 1 Жемчуг белый 10-10,5=5,347",4.86,17.5,0,925,decorative,1526.62,305.32
18304,gold,"1 Цирконий кр 4,50 0,102; 2 Цирконий кр 3,50 0,08",1.72,19.0,0,585,decorative,822.93,411.47
18305,silver,"1 Фианит Swarovski Круг 5,00 0,176, 2 Фианит Swarovski Круг 3,00 0,080, 14 Фианит Круг 1,25 0,047, 8 Фианит Круг 1,00 0,014",2.47,16.5,0,925,engagement,180.8,108.48
18306,silver,"1 Фианит Swarovski Круг 5,00 0,176, 2 Фианит Swarovski Круг 3,00 0,080, 14 Фианит Круг 1,25 0,047, 8 Фианит Круг 1,00 0,014",2.48,16.5,0,925,engagement,181.51,108.91
18307,silver,"1 Фианит Swarovski Круг 5,00 0,176, 2 Фианит Swarovski Круг 3,00 0,080, 14 Фианит Круг 1,25 0,047, 8 Фианит Круг 1,00 0,014",2.43,16.0,0,925,engagement,177.88,106.73
18308,gold,None,2.76,17.5,0,585,decorative,1777.96,888.98
18309,gold,None,1.95,18.5,0,585,decorative,960.53,480.27
18310,gold,None,1.81,16.5,0,585,decorative,857.54,428.77
18311,gold,None,1.96,18.5,0,585,decorative,925.71,462.86
18312,gold,None,1.8,16.5,0,585,decorative,852.84,426.42
18313,gold,None,1.82,17.0,0,585,decorative,862.32,431.16
18314,silver,"192 Фианит Круг 1,0  0,346; 4 Фианит Круг 1,5  0,024",4.1,18.0,0,925,decorative,436.45,261.87
18315,silver,"192 Фианит Круг 1,0  0,346; 4 Фианит Круг 1,5  0,024",4.53,18.0,0,925,decorative,482.26,289.36
18316,silver,"192 Фианит Круг 1,0  0,346; 4 Фианит Круг 1,5  0,024",4.7,19.0,0,925,decorative,500.32,300.19
18317,silver,"192 Фианит Круг 1,0  0,346; 4 Фианит Круг 1,5  0,024",4.76,19.0,0,925,decorative,506.7,304.02
18318,silver,None,1.15,17.0,0,925,engagement,47.33,33.13
18319,silver,None,4.85,18.5,0,925,decorative,157.33,110.13
18320,gold,8 Бриллиант Кр-57-0.11ct-2/5А; 1 Бриллиант Кр-57-0.12ct-3/5А.,4.11,19.0,0,585,decorative,3130.38,2347.79
18321,silver,"1 Фианит круг 6,0=1,46; 44 Фианит круг 1,0=0,352",2.27,18.0,0,925,decorative,143.42,86.05
18322,silver,"1 Фианит круг 6,0=1,46; 44 Фианит круг 1,0=0,352",2.38,18.5,0,925,decorative,150.34,90.21
18323,silver,"1 Фианит круг 6,0=1,46; 44 Фианит круг 1,0=0,352",2.35,18.5,1,925,decorative,629.02,50.32
18324,gold,5 Гранат Гр 4*3; 7 Фианит б/ц Кр 1,2.15,18.0,0,585,decorative,1059.35,635.61
18325,gold,5 Гранат Гр 4*3; 7 Фианит б/ц Кр 1,1.98,17.0,0,585,decorative,818.83,491.30
18326,gold,5 Гранат Гр 4*3; 7 Фианит б/ц Кр 1,2.02,19.0,0,585,decorative,1533.62,766.81
18327,gold,5 Гранат Гр 4*3; 7 Фианит б/ц Кр 1,2.16,19.0,0,585,decorative,1639.89,819.95
18328,gold,"1 Гранат Круг 2,5; 1 Гранат Круг 3; 1 Гранат Круг 3,5; 1 Гранат Триллион 5*5; 1 Гранат Триллион 6*6",1.93,17.5,0,585,decorative,798.19,478.91
18329,silver,"13 Куб. Цирконий кр 1,50  цитриновый;7 Куб. Цирконий круг 3,50 зелёный",1.98,17.5,0,925,decorative,86.78,52.07
18330,gold,"1БРКр-57 1/3Б 0,25 ",3.68,17.5,0,585,decorative,5310.57,4248.46
18331,silver,None,2.09,16.5,0,925,decorative,135.52,81.31
18332,silver,None,2.11,16.5,0,925,decorative,136.75,82.05
18333,silver,None,2.13,16.5,0,925,decorative,138.09,82.85
18334,silver,None,2.15,16.5,0,925,decorative,139.41,83.65
18335,silver,None,2.3,19.0,0,925,decorative,149.09,89.45
18336,silver,None,3.04,18.0,0,925,engagement,98.31,68.82
18337,silver,None,4.64,18.5,0,925,decorative,184.86,129.40
18338,silver,None,5.11,17.0,0,925,decorative,184.83,129.38
18339,silver,None,6.48,18.0,0,925,decorative,196.67,137.67
18340,silver,None,2.19,19.5,0,925,decorative,160.29,96.17
18341,silver,None,2.07,19.0,0,925,decorative,151.48,90.89
18342,silver,None,2.16,20.0,0,925,decorative,158.07,94.84
18343,silver,None,2.05,20.0,0,925,decorative,162.59,97.55
18344,silver,None,1.94,19.0,0,925,decorative,153.88,92.33
18345,silver,None,2.03,19.5,0,925,decorative,161.0,96.60
18346,silver,None,2.03,19.5,0,925,decorative,161.0,96.60
18347,silver,None,2.04,19.0,0,925,decorative,161.79,97.07
18348,silver,None,2.04,19.5,0,925,decorative,161.79,97.08
18349,silver,None,2.05,19.5,0,925,decorative,162.59,97.55
18350,silver,None,2.06,19.5,0,925,decorative,163.4,98.04
18351,silver,None,2.06,19.5,0,925,decorative,163.4,98.04
18352,silver,None,2.07,20.5,0,925,decorative,164.19,98.51
18353,silver,None,2.1,20.0,0,925,decorative,166.51,99.91
18354,silver,None,2.08,19.5,0,925,decorative,164.99,98.99
18355,silver,None,2.13,20.5,0,925,decorative,168.89,101.33
18356,silver,None,1.49,19.0,0,925,decorative,422.46,84.49
18357,silver,"11 Фианит круг 1,0=0,088; 1 Жемчуг культ. белый 8-8,5=3,052",2.84,18.5,0,925,decorative,438.87,87.77
18358,silver,1 Фианит голубой Круг 10; 6 Фианит голубой Маркиз 4*2,2.76,18.0,0,925,decorative,647.61,129.52
18359,silver,1 Фианит голубой Круг 10; 6 Фианит голубой Маркиз 4*2,2.63,17.5,0,925,decorative,575.18,115.04
18360,gold,1 Фианит бесцв. Круг 2,1.58,16.0,0,585,decorative,698.58,419.15
18361,gold,None,1.25,18.5,0,585,decorative,2031.85,1523.89
18362,gold,None,1.29,16.5,0,585,decorative,1978.72,1484.04
18363,gold,1 Фианит бесцв. Круг 2,1.58,16.0,0,585,decorative,698.58,419.15
18364,gold,"1 Сапфир нат. Кр 5,0 2/2 0,54ct; 20 Бр Кр 17 2/3А 0,05ct",2.3,18.5,0,585,decorative,2310.65,1732.99
18365,gold,"1 Сапфир нат. Кр 5,0 2/2 0,54ct; 20 Бр Кр 17 2/3А 0,05ct",2.37,17.5,0,585,decorative,2308.36,1731.27
18366,gold,"1 Сапфир нат. Кр 5,0 2/2 0,54ct; 20 Бр Кр 17 2/3А 0,05ct",2.42,17.5,0,585,decorative,2394.47,1795.85
18367,gold,"1 Сапфир нат. Кр 5,0 2/2 0,54ct; 20 Бр Кр 17 2/3А 0,05ct",2.48,18.5,0,585,decorative,2385.14,1788.86
18368,gold,1 Бриллиант Кр-57-0.16ct-4/5А,2.35,16.5,0,585,engagement,2403.67,1802.75
18369,gold,1 Бриллиант Кр-57-0.16ct-4/5А,2.36,16.5,0,585,engagement,2410.39,1807.79
18370,silver,"28 Фианит круг 1,0=0,224; 1 Жемчуг белый 8-8,5=3,45",2.54,17.5,0,925,decorative,427.41,85.48
18371,silver,"28 Фианит круг 1,0=0,224; 1 Жемчуг белый 8-8,5=3,45",2.43,18.0,0,925,decorative,156.1,93.66
18372,silver,"28 Фианит круг 1,0=0,224; 1 Жемчуг белый 8-8,5=3,45",2.54,19.0,0,925,decorative,163.12,97.87
18373,silver,"28 Фианит круг 1,0=0,224; 1 Жемчуг белый 8-8,5=3,45",2.49,18.5,0,925,decorative,159.93,95.96
18374,silver,"28 Фианит круг 1,0=0,224; 1 Жемчуг белый 8-8,5=3,45",2.57,19.0,0,925,decorative,165.07,99.04
18375,silver,"1 Жемчуг культ. кабашон 3/4 7.0*7.5 Белый 0.461, 4 Фианит Круг 1.5 бесцв. недраг. камень 0.022",1.9,18.0,0,925,decorative,427.42,85.48
18376,gold,"1 Сапфир нат. Кр 6,0 2/2 0,871ct; 4 Бр Кр 57 3/6А 0,116ct; 4 Бр Кр 57 3/6А 0,081ct; 2 Бр Кр 57 3/6А 0,028ct",2.07,16.5,0,585,decorative,3541.56,2656.17
18377,gold,"1 Сапфир нат. Кр 6,0 2/2 0,871ct; 4 Бр Кр 57 3/6А 0,116ct; 4 Бр Кр 57 3/6А 0,081ct; 2 Бр Кр 57 3/6А 0,028ct",2.28,19.0,0,585,decorative,3701.99,2776.49
18378,gold,"1 Сапфир нат. Кр 6,0 2/2 0,871ct; 4 Бр Кр 57 3/6А 0,116ct; 4 Бр Кр 57 3/6А 0,081ct; 2 Бр Кр 57 3/6А 0,028ct",2.14,17.5,0,585,decorative,3595.01,2696.26
18379,gold,"1 Сапфир нат. Кр 6,0 2/2 0,871ct; 4 Бр Кр 57 3/6А 0,116ct; 4 Бр Кр 57 3/6А 0,081ct; 2 Бр Кр 57 3/6А 0,028ct",2.13,17.0,0,585,decorative,3587.3,2690.48
18380,silver,None,9.12,18.5,0,925,decorative,311.36,217.95
18381,silver,None,9.84,17.5,0,925,decorative,311.44,218.01
18382,gold,None,1.82,18.0,0,585,decorative,666.12,399.67
18383,gold,None,1.69,16.0,0,585,decorative,625.72,375.43
18384,gold,None,1.7,16.0,0,585,decorative,629.37,377.62
18385,gold,None,1.71,16.5,0,585,decorative,633.08,379.85
18386,gold,None,1.75,17.0,0,585,decorative,647.9,388.74
18387,gold,None,0.95,16.5,0,375,decorative,493.11,246.55
18388,gold,None,1.0,18.0,0,375,decorative,469.71,281.83
18389,gold,None,1.0,18.5,0,375,decorative,469.71,281.83
18390,gold,None,1.01,18.5,0,375,decorative,474.43,284.66
18391,gold,"1 Бр Кр 57 3/6А 0,187ct",1.45,16.0,0,585,engagement,2155.48,1616.61
18392,gold,"1 Бр Кр 57 3/6А 0,187ct",1.56,18.0,0,585,engagement,2228.74,1671.56
18393,gold,"1 Бр Кр 57 3/6А 0,187ct",1.43,16.5,0,585,engagement,2140.6,1605.45
18394,gold,"1 Бр Кр 57 3/6А 0,187ct",1.43,16.5,0,585,engagement,2140.6,1605.45
18395,silver,"1 Фианит SW Круг 6,00 0,304, 14 Фианит Круг 1,25 0,046, 2 Фианит Круг 0,80 0,001",1.69,17.0,0,925,engagement,134.0,80.40
18396,silver,"1 Фианит SW Круг 6,00 0,304, 14 Фианит Круг 1,25 0,046, 2 Фианит Круг 0,80 0,001",1.69,17.0,0,925,engagement,134.0,80.40
18397,silver,"1 Фианит SW Круг 6,00 0,304, 14 Фианит Круг 1,25 0,046, 2 Фианит Круг 0,80 0,001",1.78,18.0,0,925,engagement,141.19,84.71
18398,silver,"1 Фианит SW Круг 6,00 0,304, 14 Фианит Круг 1,25 0,046, 2 Фианит Круг 0,80 0,001",1.67,17.0,0,925,engagement,132.4,79.44
18399,silver,"1 Фианит SW Круг 6,00 0,304, 14 Фианит Круг 1,25 0,046, 2 Фианит Круг 0,80 0,001",1.68,17.0,0,925,engagement,133.21,79.93
18400,silver,"1 Фианит SW Круг 6,00 0,304, 14 Фианит Круг 1,25 0,046, 2 Фианит Круг 0,80 0,001",1.68,17.0,0,925,engagement,133.21,79.92
18401,silver,"1 Фианит SW Круг 6,00 0,304, 14 Фианит Круг 1,25 0,046, 2 Фианит Круг 0,80 0,001",1.75,17.5,0,925,engagement,138.79,83.28
18402,silver,"1 Фианит SW Круг 6,00 0,304, 14 Фианит Круг 1,25 0,046, 2 Фианит Круг 0,80 0,001",1.76,18.0,0,925,engagement,139.59,83.75
18403,silver,"1 Фианит SW Круг 6,00 0,304, 14 Фианит Круг 1,25 0,046, 2 Фианит Круг 0,80 0,001",1.76,18.0,0,925,engagement,139.59,83.75
18404,silver,"1 Фианит SW Круг 6,00 0,304, 14 Фианит Круг 1,25 0,046, 2 Фианит Круг 0,80 0,001",1.78,18.0,0,925,engagement,141.19,84.71
18405,silver,"1 Фианит SW Круг 6,00 0,304, 14 Фианит Круг 1,25 0,046, 2 Фианит Круг 0,80 0,001",1.78,18.5,0,925,engagement,141.19,84.71
18406,silver,"1 Фианит SW Круг 6,00 0,304, 14 Фианит Круг 1,25 0,046, 2 Фианит Круг 0,80 0,001",1.82,18.5,0,925,engagement,144.31,86.59
18407,silver,"1 Фианит SW Круг 6,00 0,304, 14 Фианит Круг 1,25 0,046, 2 Фианит Круг 0,80 0,001",1.84,18.5,0,925,engagement,145.89,87.53
18408,silver,"1 Фианит SW Круг 6,00 0,304, 14 Фианит Круг 1,25 0,046, 2 Фианит Круг 0,80 0,001",1.72,17.5,0,925,engagement,136.4,81.84
18409,silver,"1 Фианит SW Круг 6,00 0,304, 14 Фианит Круг 1,25 0,046, 2 Фианит Круг 0,80 0,001",1.8,18.5,0,925,engagement,142.7,85.62
18410,gold,"1 Бр Кр 57 3/6А 0,079ct",1.74,17.5,0,585,decorative,1184.37,888.28
18411,silver,"4 Фианит б/ц Круг 1; 2 Фианит б/ц Круг 1,25; 2 Фианит б/ц Круг 1,5; 6 Фианит б/ц Круг 4",2.88,17.5,0,925,decorative,427.42,85.48
18412,gold,"42 Фианит Круг 1,00, 2 Фианит Swarovski Круг 4,00 0,190, 1 Фианит Swarovski Круг 5,00 0,175",2.45,18.0,0,585,decorative,1484.87,890.92
18413,gold,"42 Фианит Круг 1,00, 2 Фианит Swarovski Круг 4,00 0,190, 1 Фианит Swarovski Круг 5,00 0,175",2.5,18.0,0,585,decorative,1515.23,909.14
18414,gold,"42 Фианит Круг 1,00, 2 Фианит Swarovski Круг 4,00 0,190, 1 Фианит Swarovski Круг 5,00 0,175",2.53,19.0,0,585,decorative,1174.68,704.81
18415,gold,"42 Фианит Круг 1,00, 2 Фианит Swarovski Круг 4,00 0,190, 1 Фианит Swarovski Круг 5,00 0,175",2.47,18.5,0,585,decorative,1146.77,688.06
18416,gold,20 Фианит бесцв. Круг 1; 1 Фианит бесцв. Круг 3,2.76,20.5,0,585,decorative,1194.36,716.62
18417,gold,"2 Корунд синт. сапфир Кр 2; 2 Корунд синт. сапфир Кр 2,5; 2 Корунд синт. сапфир Ов 5*3; 2 Корунд синт. сапфир Гр 5*3",2.14,18.0,0,585,decorative,900.88,450.44
18418,gold,"2 Корунд синт. сапфир Кр 2; 2 Корунд синт. сапфир Кр 2,5; 2 Корунд синт. сапфир Ов 5*3; 2 Корунд синт. сапфир Гр 5*3",1.95,17.0,0,585,decorative,820.89,410.45
18419,gold,"2 Корунд синт. сапфир Кр 2; 2 Корунд синт. сапфир Кр 2,5; 2 Корунд синт. сапфир Ов 5*3; 2 Корунд синт. сапфир Гр 5*3",1.96,16.5,0,585,decorative,1262.57,631.29
18420,gold,"2 Корунд синт. сапфир Кр 2; 2 Корунд синт. сапфир Кр 2,5; 2 Корунд синт. сапфир Ов 5*3; 2 Корунд синт. сапфир Гр 5*3",2.0,16.5,0,585,decorative,1288.38,644.19
18421,gold,"2 Корунд синт. сапфир Кр 2; 2 Корунд синт. сапфир Кр 2,5; 2 Корунд синт. сапфир Ов 5*3; 2 Корунд синт. сапфир Гр 5*3",2.21,18.0,0,585,decorative,1423.62,711.81
18422,silver,"13 Фианит круг 1,0=0,104; 1 Жемчуг белый 10-10,5=5,888",3.46,18.0,0,925,decorative,592.01,118.40
18423,silver,"13 Фианит круг 1,0=0,104; 1 Жемчуг белый 10-10,5=5,888",3.23,17.5,0,925,decorative,216.05,129.63
18424,silver,"13 Фианит круг 1,0=0,104; 1 Жемчуг белый 10-10,5=5,888",3.3,18.5,0,925,decorative,220.77,132.46
18425,gold,None,1.85,19.0,0,585,decorative,1319.44,791.66
18426,gold,"4 Фианит б/ц Круг 1,25; 1 Фианит б/ц Круг 5; 6 Фианит б/ц Круг 1",1.77,18.0,0,585,decorative,1230.54,615.27
18427,gold,"4 Фианит б/ц Круг 1,25; 1 Фианит б/ц Круг 5; 6 Фианит б/ц Круг 1",1.61,17.0,0,585,decorative,1155.13,577.57
18428,gold,"4 Фианит б/ц Круг 1,25; 1 Фианит б/ц Круг 5; 6 Фианит б/ц Круг 1",1.69,16.5,0,585,decorative,1212.58,606.29
18429,gold,"4 Фианит б/ц Круг 1,25; 1 Фианит б/ц Круг 5; 6 Фианит б/ц Круг 1",1.77,17.5,0,585,decorative,1269.98,634.99
18430,gold,"4 Фианит б/ц Круг 1,25; 1 Фианит б/ц Круг 5; 6 Фианит б/ц Круг 1",1.62,16.5,0,585,decorative,1162.35,581.18
18431,gold,"4 Фианит б/ц Круг 1,25; 1 Фианит б/ц Круг 5; 6 Фианит б/ц Круг 1",1.8,17.5,0,585,decorative,1359.41,679.71
18432,gold,"1 бр 0,082ct 4/5А кр-57; 1 бр 0,004ct 2/3А кр-17",0.99,16.0,0,585,engagement,1125.66,844.25
18433,gold,"1 бр 0,082ct 4/5А кр-57; 1 бр 0,004ct 2/3А кр-17",0.99,16.5,0,585,engagement,1125.66,844.25
18434,gold,"1 бр 0,082ct 4/5А кр-57; 1 бр 0,004ct 2/3А кр-17",1.0,16.0,0,585,engagement,1132.79,849.59
18435,gold,"1 бр 0,082ct 4/5А кр-57; 1 бр 0,004ct 2/3А кр-17",1.01,16.0,0,585,engagement,1140.26,855.20
18436,gold,"1 бр 0,082ct 4/5А кр-57; 1 бр 0,004ct 2/3А кр-17",1.17,17.5,0,585,engagement,1259.72,944.79
18437,gold,"1 бр 0,082ct 4/5А кр-57; 1 бр 0,004ct 2/3А кр-17",1.11,17.5,0,585,engagement,1214.92,911.19
18438,gold,"1 бр 0,082ct 4/5А кр-57; 1 бр 0,004ct 2/3А кр-17",1.14,17.5,0,585,engagement,1237.32,927.99
18439,gold,"1 бр 0,082ct 4/5А кр-57; 1 бр 0,004ct 2/3А кр-17",1.08,18.0,0,585,engagement,1192.53,894.40
18440,gold,"1 бр 0,082ct 4/5А кр-57; 1 бр 0,004ct 2/3А кр-17",1.03,16.5,0,585,engagement,1155.2,866.40
18441,silver,None,2.76,18.5,0,925,pechatki,190.03,114.02
18442,silver,None,2.97,18.5,0,925,pechatki,204.51,122.71
18443,silver,None,2.84,18.5,0,925,pechatki,195.53,117.32
18444,silver,None,2.63,19.0,1,925,pechatki,207.17,82.87
18445,silver,None,2.9,18.0,1,925,pechatki,228.49,91.40
18446,silver,None,2.95,19.0,0,925,pechatki,232.4,139.44
18448,silver,"32 Фианит круг 0,8=0,16; 7 Фианит круг 1,25=0,112",1.84,15.5,0,925,decorative,95.13,57.08
18449,silver,"32 Фианит круг 0,8=0,16; 7 Фианит круг 1,25=0,112",1.78,15.5,0,925,decorative,92.06,55.24
18450,silver,"32 Фианит круг 0,8=0,16; 7 Фианит круг 1,25=0,112",1.95,15.5,0,925,decorative,100.83,60.50
18451,silver,"32 Фианит круг 0,8=0,16; 7 Фианит круг 1,25=0,112",1.97,16.5,0,925,decorative,101.81,61.09
18452,silver,"32 Фианит круг 0,8=0,16; 7 Фианит круг 1,25=0,112",1.97,16.5,0,925,decorative,124.19,74.51
18453,silver,"32 Фианит круг 0,8=0,16; 7 Фианит круг 1,25=0,112",1.98,16.0,0,925,decorative,124.84,74.90
18454,silver,"6 Аметист Круг 5; 2 Фианит бесцветный Круг 1,5",3.16,17.0,0,925,decorative,146.37,87.82
18455,silver,"6 Аметист Круг 5; 2 Фианит бесцветный Круг 1,5",3.15,17.5,0,925,decorative,145.91,87.55
18456,silver,"6 Аметист Круг 5; 2 Фианит бесцветный Круг 1,5",3.23,17.0,0,925,decorative,149.65,89.79
18457,gold,"1 фианит 4,0 Круг",1.87,18.0,0,585,decorative,831.66,415.83
18458,gold,None,2.18,18.0,0,585,decorative,1110.47,666.28
18459,silver,"12 Фианит круг 1,0=0,096; 2 Фианит круг 1,25=0,032; 1 Фианит круг 1,5=0,027; 1 Фианит круг 2,0=0,065; 1 Жемчуг культ. бел. 8-8,5=3,081",2.7,16.5,0,925,decorative,651.43,130.29
18460,gold,1 Аметист Кр 5; 14 Фианит б/ц Кр 1,0.79,17.5,0,585,decorative,565.77,282.89
18461,gold,"2 Фианит Кр 2,00 0,022;1 Фианит Кр 3,00 0,038;",1.06,16.0,0,585,engagement,705.89,352.95
18462,gold,"2 Фианит Кр 2,00 0,022;1 Фианит Кр 3,00 0,038;",1.0,15.5,0,585,engagement,665.95,332.98
18463,gold,"2 Фианит Кр 2,00 0,022;1 Фианит Кр 3,00 0,038;",0.96,15.0,0,585,engagement,639.88,319.94
18464,gold,"1 Бриллиант Кр-57-0.24ct-4/5А, 1 Бриллиант Кр-57-0.03ct-3/6А",1.57,15.5,0,585,engagement,2821.6,2116.20
18465,gold,"1 Бриллиант Кр-57-0.24ct-4/5А, 1 Бриллиант Кр-57-0.03ct-3/6А",1.58,16.0,0,585,engagement,2828.29,2121.22
18466,gold,"1 Бриллиант Кр-57-0.24ct-4/5А, 1 Бриллиант Кр-57-0.03ct-3/6А",1.6,16.0,0,585,engagement,2841.71,2131.28
18467,gold,"1 Бриллиант Кр-57-0.24ct-4/5А, 1 Бриллиант Кр-57-0.03ct-3/6А",1.65,17.0,0,585,engagement,2875.22,2156.42
18468,gold,"1 Бриллиант Кр-57-0.24ct-4/5А, 1 Бриллиант Кр-57-0.03ct-3/6А",1.68,17.0,0,585,engagement,2895.33,2171.50
18469,gold,"1 Бриллиант Кр-57-0.24ct-4/5А, 1 Бриллиант Кр-57-0.03ct-3/6А",1.73,17.5,0,585,engagement,2928.87,2196.65
18470,gold,"1 Бр Кр 57 3/6А 0,108ct; 9 Бр Кр 17 2/3А 0,049ct",1.54,18.0,0,585,engagement,1752.0,1314.00
18471,silver,None,2.2,17.5,1,925,decorative,86.88,34.75
18472,silver,None,1.64,16.5,0,925,decorative,70.9,42.54
18473,silver,"21 Фианит круг 1,0=0,168",1.65,17.0,0,925,decorative,119.34,71.60
18474,silver,"21 Фианит круг 1,0=0,168",1.65,17.5,0,925,decorative,119.34,71.60
18475,silver,"21 Фианит круг 1,0=0,168",1.69,17.5,0,925,decorative,122.27,73.36
18476,gold,"1 Топаз swiss Кр 4,5; 14 Фианит б/ц Кр 1",1.79,18.5,0,585,decorative,1252.21,626.11
18477,silver,None,1.88,18.0,0,925,decorative,73.79,51.65
18478,silver,None,1.91,19.5,0,925,decorative,73.8,51.66
18479,silver,None,1.77,17.5,0,925,decorative,73.79,51.65
18480,silver,1 Гранат Маркиз 8*4; 1 Гранат Овал 7*5; 1 Гранат Сердце 5*5; 34 Фианит б/ц Круг 1,2.35,18.5,0,925,decorative,168.07,100.84
18481,silver,None,3.71,21.5,0,925,pechatki,158.94,95.36
18482,silver,None,3.57,19.0,0,925,pechatki,150.08,90.05
18483,silver,None,3.89,20.5,0,925,pechatki,163.57,98.14
18484,gold,2 Корунд синт. рубин Гр 6*4; 1 Родолит Кр 4; 1 Родолит Ов 5*3,1.81,18.0,0,585,decorative,1266.17,633.09
18485,gold,None,2.27,17.0,0,585,decorative,1647.18,988.31
18486,gold,1 Топаз swiss Триллион 6*6; 24 Фианит бесцветный Круг 1,1.8,16.0,0,585,decorative,770.22,462.13
18487,gold,1 Топаз swiss Триллион 6*6; 24 Фианит бесцветный Круг 1,2.11,17.0,0,585,decorative,965.39,579.23
18488,gold,"1 Бр Кр 57 3/6А 0,058ct; 14 Бр Кр 17 2/3А 0,032ct",1.19,18.5,0,585,engagement,1253.42,940.07
18489,gold,"1 Бр Кр 57 3/6А 0,058ct; 14 Бр Кр 17 2/3А 0,032ct",1.36,17.5,0,585,engagement,1383.19,1037.39
18490,gold,"1 Бр Кр 57 3/6А 0,058ct; 14 Бр Кр 17 2/3А 0,032ct",1.39,18.0,0,585,engagement,1406.07,1054.55
18491,gold,"1 Бр Кр 57 3/6А 0,058ct; 14 Бр Кр 17 2/3А 0,032ct",1.41,19.5,0,585,engagement,1421.29,1065.97
18492,gold,None,1.48,16.0,0,585,engagement,1059.09,529.55
18493,gold,None,1.56,16.0,0,585,engagement,1116.3,558.15
18494,gold,None,1.62,17.5,0,585,engagement,1159.24,579.62
18495,gold,None,1.69,18.0,0,585,engagement,1209.33,604.67
18496,silver,None,2.77,17.0,0,925,engagement,133.07,79.84
18497,gold,None,1.58,18.0,0,585,decorative,1010.85,505.43
18498,gold,None,1.65,18.5,0,585,decorative,1055.69,527.85
18499,gold,None,1.46,16.5,0,585,decorative,1086.06,543.03
18500,gold,None,1.5,17.0,0,585,decorative,1115.81,557.91
18501,silver,None,3.0,17.0,0,925,decorative,108.63,65.18
18502,gold,"1 Топаз SW Ов 9*7; 2 Фианит SW Кр 1,75",1.83,17.0,0,585,decorative,878.56,439.28
18503,gold,"1 Топаз SW Ов 9*7; 2 Фианит SW Кр 1,75",1.91,16.5,0,585,decorative,1346.7,673.35
18504,gold,"1 Топаз SW Ов 9*7; 2 Фианит SW Кр 1,75",1.81,17.0,0,585,decorative,1276.19,638.10
18505,silver,None,6.5,18.0,0,925,decorative,214.37,150.06
18506,silver,None,6.5,19.5,0,925,decorative,214.37,150.06
18507,silver,None,6.24,18.0,0,925,decorative,214.41,150.09
18508,silver,None,6.54,18.0,0,925,decorative,214.38,150.07
18509,silver,"1 Фианит круг 6,0=1,46; 91 Фианит круг 1,0=0,728",3.24,19.0,0,925,decorative,204.67,122.80
18510,silver,"1 Фианит круг 6,0=1,46; 91 Фианит круг 1,0=0,728",3.35,19.0,0,925,decorative,211.62,126.97
18511,silver,"1 Фианит круг 6,0=1,46; 91 Фианит круг 1,0=0,728",3.35,19.0,0,925,decorative,211.62,126.97
18512,silver,"1 Фианит круг 6,0=1,46; 91 Фианит круг 1,0=0,728",3.39,20.5,0,925,decorative,214.18,128.51
18513,silver,"1 Фианит круг 6,0=1,46; 91 Фианит круг 1,0=0,728",3.36,18.5,0,925,decorative,899.44,179.89
18514,silver,"2 Фианит Круг 1.5 бесцв. недраг. камень 0.011, 1 Жемчуг культ. кабашон 3/4 9.0*9.5 Белый 0.700",2.1,17.0,0,925,decorative,427.41,85.48
