,id,matter,weight,size,is_defect,platemark,type,price_before_takeoff
847,П7302-003К95,gold,3.41,23.0,0,375,wedding,1461.42
848,П7302-003К95,gold,2.98,20.0,0,375,wedding,1277.14
849,П7302-003К95,gold,2.98,20.0,0,375,wedding,1277.14
850,П7302-003К95,gold,2.98,20.0,0,375,wedding,1277.14
851,П7302-003К95,gold,2.98,20.0,0,375,wedding,1234.58
852,П7302-003К95,gold,2.98,20.0,0,375,wedding,1277.14
853,П7302-003К95,gold,2.98,20.0,0,375,wedding,1277.14
854,П7302-003К95,gold,2.98,20.0,0,375,wedding,1277.14
855,П7302-003К95,gold,2.26,15.5,0,375,wedding,968.57
856,П7302-003К95,gold,2.26,15.5,0,375,wedding,968.57
857,П7302-003К95,gold,2.26,15.5,0,375,wedding,968.57
858,П7302-003К95,gold,2.33,16.0,0,375,wedding,998.57
859,П7302-003К95,gold,2.46,17.0,0,375,wedding,1054.28
860,П7302-003К95,gold,2.46,17.0,0,375,wedding,1054.28
861,П7302-003К95,gold,2.46,17.0,0,375,wedding,1054.28
862,П7302-003К95,gold,2.46,17.0,0,375,wedding,1054.28
863,П7302-003К95,gold,2.46,17.0,0,375,wedding,1054.28
864,П7302-003К95,gold,2.46,17.0,0,375,wedding,1054.28
865,П7302-003К95,gold,2.46,17.0,0,375,wedding,1054.28
866,П7302-003К95,gold,2.46,17.0,0,375,wedding,1054.28
867,П7302-003К95,gold,2.56,17.5,0,375,wedding,1097.14
868,П7302-003К95,gold,2.57,17.5,0,375,wedding,1101.42
869,П7302-003К95,gold,2.57,17.5,0,375,wedding,1101.42
870,П7302-003К95,gold,2.88,20.0,0,375,wedding,1234.28
871,П7302-003К95,gold,2.88,20.0,0,375,wedding,1234.28
872,П7302-003К95,gold,2.88,20.0,0,375,wedding,1234.28
873,П7302-003К95,gold,2.88,20.0,0,375,wedding,1234.28
874,П7302-003К95,gold,2.94,20.5,0,375,wedding,1260.0
875,П7302-003К95,gold,2.94,20.5,0,375,wedding,1260.0
876,П7302-003К95,gold,3.06,21.5,0,375,wedding,1311.42
877,П7302-003К95,gold,3.07,21.5,0,375,wedding,1315.71
878,П7302-003К95,gold,2.45,17.0,0,375,wedding,1050.0
879,П7302-003К95,gold,2.78,19.0,0,375,wedding,1191.42
880,П7302-003К95,gold,3.15,22.0,0,375,wedding,1350.0
881,П7302-003К95,gold,3.32,23.0,0,375,wedding,1422.85
882,П7302-003К95,gold,2.41,23.0,0,375,wedding,1032.85
883,П7302-003К95,gold,2.87,20.0,0,375,wedding,1230.0
884,П7302-003К95,gold,2.87,20.0,0,375,wedding,1230.0
885,П7302-003К95,gold,3.22,22.5,0,375,wedding,1380.0
886,П7302-003К95,gold,3.13,22.0,0,375,wedding,1341.42
887,П7302-003К95,gold,2.92,20.5,0,375,wedding,1251.42
888,П7302-003К95,gold,2.25,15.0,0,375,wedding,964.28
889,П7302-003К95,gold,2.25,15.0,0,375,wedding,964.28
890,П7302-003К95,gold,2.25,15.0,0,375,wedding,964.28
891,П7302-003К95,gold,2.25,15.0,0,375,wedding,964.28
892,П7302-003К95,gold,2.31,15.5,0,375,wedding,990.0
893,П7302-003К95,gold,2.31,15.5,0,375,wedding,990.0
894,П7302-003К95,gold,2.31,15.5,0,375,wedding,990.0
895,П7302-003К95,gold,3.02,21.5,0,375,wedding,1294.28
896,П7302-003К95,gold,3.02,21.5,0,375,wedding,1294.28
897,П7302-003К95,gold,3.0,21.5,0,375,wedding,1285.71
898,П7302-003К95,gold,3.03,21.5,0,375,wedding,1298.57
899,П7302-003К95,gold,2.38,16.0,0,375,wedding,1020.0
900,П7302-003К95,gold,2.38,16.0,0,375,wedding,1020.0
901,П7302-003К95,gold,2.38,16.0,0,375,wedding,1020.0
902,П7302-003К95,gold,2.38,16.0,0,375,wedding,1020.0
903,П7302-003К95,gold,2.38,16.0,0,375,wedding,1020.0
904,П7302-003К95,gold,2.85,20.0,0,375,wedding,1221.42
905,П7302-003К95,gold,2.92,19.5,0,375,wedding,1251.42
906,П7302-003К95,gold,2.92,19.5,0,375,wedding,1251.42
907,П7302-003К95,gold,2.92,19.5,0,375,wedding,1251.42
908,П7302-003К95,gold,2.92,19.5,0,375,wedding,1251.42
909,П7302-003К95,gold,2.92,19.5,0,375,wedding,1251.42
910,П7302-003К95,gold,2.92,19.5,0,375,wedding,1251.42
911,П7302-003К95,gold,2.54,17.0,0,375,wedding,1088.57
912,П7302-003К95,gold,2.92,21.0,0,375,wedding,1710.27
913,П7302-003К95,gold,2.92,21.0,0,375,wedding,1251.42
914,П7302-003К95,gold,2.92,21.0,0,375,wedding,1251.42
915,П7302-003К95,gold,2.69,18.0,0,375,wedding,1152.85
916,П7302-003К95,gold,2.39,16.0,0,375,wedding,1024.28
917,П7302-003К95,gold,2.39,16.0,0,375,wedding,1024.28
918,П7302-003К95,gold,2.99,20.5,0,375,wedding,1281.42
919,П7302-003К95,gold,2.91,20.0,0,375,wedding,1247.14
920,П7302-003К95,gold,2.58,17.5,0,375,wedding,1105.71
921,П7302-003К95,gold,2.58,17.5,0,375,wedding,1105.71
922,П7302-003К95,gold,3.15,21.5,0,375,wedding,1350.0
923,П7302-003К95,gold,3.15,21.5,0,375,wedding,1350.0
924,П7302-003К95,gold,2.57,17.0,0,375,wedding,1101.42
925,П7302-003К95,gold,2.28,15.5,0,375,wedding,977.14
926,П7302-003К95,gold,2.28,15.5,0,375,wedding,977.14
927,П7302-003К95,gold,2.28,15.5,0,375,wedding,977.14
928,П7302-003К95,gold,2.35,16.5,0,375,wedding,1007.14
929,П7302-003К95,gold,2.35,16.5,0,375,wedding,1007.14
930,П7302-003К95,gold,2.63,18.5,0,375,wedding,1127.14
931,П7302-003К95,gold,2.63,18.5,0,375,wedding,1127.14
932,П7302-003К95,gold,2.63,18.5,0,375,wedding,1127.14
933,П7302-003К95,gold,2.63,18.5,0,375,wedding,1127.14
934,П7302-003К95,gold,2.63,18.5,0,375,wedding,1127.14
935,П7302-003К95,gold,2.63,18.5,0,375,wedding,1127.14
936,П7302-003К95,gold,2.63,18.5,0,375,wedding,1127.14
937,П7302-003К95,gold,3.24,22.0,0,375,wedding,1388.57
938,П7302-003К95,gold,3.24,22.0,0,375,wedding,1388.57
939,П7302-003К95,gold,3.24,22.0,0,375,wedding,1388.57
940,П7302-003К95,gold,3.24,22.0,0,375,wedding,1388.57
941,П7302-003К95,gold,2.91,19.5,0,375,wedding,1247.14
942,П7302-003К95,gold,2.91,19.5,0,375,wedding,1247.14
943,П7302-003К95,gold,2.91,19.5,0,375,wedding,1247.14
944,П7302-003К95,gold,2.91,19.5,0,375,wedding,1247.14
945,П7302-003К95,gold,2.91,19.5,0,375,wedding,1247.14
946,П7302-003К95,gold,2.91,19.5,0,375,wedding,1247.14
947,П7302-003К95,gold,2.91,19.5,0,375,wedding,1247.14
948,П7302-003К95,gold,2.91,19.5,0,375,wedding,1247.14
949,П7302-003К95,gold,2.91,19.5,0,375,wedding,1247.14
950,П7302-003К95,gold,2.91,19.5,0,375,wedding,1247.14
951,П7302-003К95,gold,2.91,19.5,0,375,wedding,1247.14
952,П7302-003К95,gold,2.91,19.5,0,375,wedding,1247.14
953,П7302-003К95,gold,2.91,19.5,0,375,wedding,1247.14
954,П7302-003К95,gold,2.5,17.5,0,375,wedding,1071.43
955,П7302-003К95,gold,2.5,17.5,0,375,wedding,1071.43
956,П7302-003К95,gold,2.5,17.5,0,375,wedding,1071.43
957,П7302-003К95,gold,2.9,20.0,0,375,wedding,1242.85
958,П7302-003К95,gold,2.9,20.0,0,375,wedding,1242.85
959,П7302-003К95,gold,2.36,16.5,0,375,wedding,1011.43
960,П7302-003К95,gold,2.36,16.5,0,375,wedding,1011.43
961,П7302-003К95,gold,2.36,16.5,0,375,wedding,1011.43
962,П7302-003К95,gold,2.36,16.5,0,375,wedding,1011.43
963,П7302-003К95,gold,2.29,15.5,0,375,wedding,981.43
964,П7302-003К95,gold,2.46,17.5,0,375,wedding,1054.28
965,П7302-003К95,gold,2.46,17.5,0,375,wedding,1054.28
966,П7302-003К95,gold,2.47,17.5,0,375,wedding,1058.57
967,П7302-003К95,gold,2.47,17.5,0,375,wedding,1058.57
968,П7302-003К95,gold,2.47,17.5,0,375,wedding,1058.57
969,П7302-003К95,gold,2.47,17.5,0,375,wedding,1058.57
970,П7302-003К95,gold,2.47,17.5,0,375,wedding,1058.57
971,П7302-003К95,gold,2.98,20.5,0,375,wedding,1277.14
972,П7302-003К95,gold,2.98,20.5,0,375,wedding,1277.14
973,П7302-003К95,gold,2.49,17.5,0,375,wedding,1067.14
974,П7302-003К95,gold,2.67,19.0,0,375,wedding,1144.28
975,П7302-003К95,gold,2.67,19.0,0,375,wedding,1144.28
976,П7302-003К95,gold,2.67,19.0,0,375,wedding,1144.28
977,П7302-003К95,gold,2.67,19.0,0,375,wedding,1144.28
978,П7302-003К95,gold,2.67,19.0,0,375,wedding,1144.28
979,П7302-003К95,gold,2.67,19.0,0,375,wedding,1144.28
980,П7302-003К95,gold,2.67,19.0,0,375,wedding,1144.28
981,П7302-003К95,gold,3.13,21.0,0,375,wedding,1341.42
982,П7302-003К95,gold,3.13,21.0,0,375,wedding,1341.42
983,П7302-003К95,gold,2.27,16.0,0,375,wedding,972.85
984,П7302-003К95,gold,2.27,16.0,0,375,wedding,972.85
985,П7302-003К95,gold,2.35,16.0,0,375,wedding,1007.14
986,П7302-003К95,gold,2.35,16.0,0,375,wedding,1007.14
987,П7302-003К95,gold,2.35,16.0,0,375,wedding,1007.14
988,П7302-003К95,gold,2.35,16.0,0,375,wedding,1007.14
989,П7302-003К95,gold,2.35,16.0,0,375,wedding,1007.14
990,П7302-003К95,gold,2.66,19.0,0,375,wedding,1140.0
991,П7302-003К95,gold,2.66,19.0,0,375,wedding,1140.0
992,П7302-003К95,gold,2.66,19.0,0,375,wedding,1140.0
993,П7302-003К95,gold,2.66,19.0,0,375,wedding,1140.0
994,П7302-003К95,gold,2.66,19.0,0,375,wedding,1140.0
995,П7302-003К95,gold,2.44,17.0,0,375,wedding,1045.71
996,П7302-003К95,gold,2.44,17.0,0,375,wedding,1045.71
997,П7302-003К95,gold,2.44,17.0,0,375,wedding,1045.71
998,П7302-003К95,gold,2.44,17.0,0,375,wedding,1045.71
999,П7302-003К95,gold,2.44,17.0,0,375,wedding,1045.71
1000,П7302-003К95,gold,2.54,18.0,0,375,wedding,1088.57
1001,П7302-003К95,gold,2.54,18.0,0,375,wedding,1088.57
1002,П7302-003К95,gold,2.54,18.0,0,375,wedding,1088.57
1003,П7302-003К95,gold,2.54,18.0,0,375,wedding,1088.57
1004,П7302-003К95,gold,2.62,18.5,0,375,wedding,1122.85
1005,П7302-003К95,gold,2.62,18.5,0,375,wedding,1122.85
1006,П7302-003К95,gold,2.62,18.5,0,375,wedding,1122.85
1007,П7302-003К95,gold,2.68,19.0,0,375,wedding,1148.57
1008,П7302-003К95,gold,2.68,19.0,0,375,wedding,1148.57
1009,П7302-003К95,gold,2.68,19.0,0,375,wedding,1148.57
1010,П7302-003К95,gold,2.68,19.0,0,375,wedding,1148.57
1011,П7302-003К95,gold,2.68,19.0,0,375,wedding,1148.57
1012,П7302-003К95,gold,2.68,19.0,0,375,wedding,1148.57
1013,П7302-003К95,gold,2.34,16.0,0,375,wedding,1002.85
1014,П7302-003К95,gold,2.34,16.0,0,375,wedding,1002.85
1015,П7302-003К95,gold,2.34,16.0,0,375,wedding,1002.85
1016,П7302-003К95,gold,2.47,17.0,0,375,wedding,1058.57
1017,П7302-003К95,gold,2.47,17.0,0,375,wedding,1058.57
1018,П7302-003К95,gold,2.47,17.0,0,375,wedding,1058.57
1019,П7302-003К95,gold,2.55,18.0,0,375,wedding,1092.85
1020,П7302-003К95,gold,2.55,18.0,0,375,wedding,1092.85
1021,П7302-003К95,gold,2.55,18.0,0,375,wedding,1092.85
1022,П7302-003К95,gold,2.55,18.0,0,375,wedding,1092.85
1023,П7302-003К95,gold,2.55,18.0,0,375,wedding,1092.85
1024,П7302-003К95,gold,2.64,18.5,0,375,wedding,1131.42
1025,П7302-003К95,gold,2.64,18.5,0,375,wedding,1131.42
1026,П7302-003К95,gold,2.64,18.5,0,375,wedding,1131.42
1027,П7302-003К95,gold,2.64,18.5,0,375,wedding,1131.42
1028,П7302-003К95,gold,2.32,16.0,0,375,wedding,994.28
1029,П7302-003К95,gold,2.43,17.0,0,375,wedding,1041.43
1030,П7302-003К95,gold,2.43,17.0,0,375,wedding,1041.43
1031,П7302-003К95,gold,2.43,17.0,0,375,wedding,1041.43
1032,П7302-003К95,gold,2.43,17.0,0,375,wedding,1041.43
1033,П7302-003К95,gold,2.53,18.0,0,375,wedding,1084.28
1034,П7302-003К95,gold,2.53,18.0,0,375,wedding,1084.28
1035,П7302-003К95,gold,2.53,18.0,0,375,wedding,1084.28
1036,П7302-003К95,gold,2.53,18.0,0,375,wedding,1084.28
1037,П7302-003К95,gold,2.65,19.0,0,375,wedding,1135.71
1038,П7302-003К95,gold,2.24,15.0,0,375,wedding,960.0
1039,П7302-003К95,gold,2.24,15.0,0,375,wedding,960.0
1040,П7302-003К95,gold,2.24,15.0,0,375,wedding,960.0
1041,П7302-003К95,gold,2.29,16.0,0,375,wedding,981.43
1042,П7302-003К95,gold,2.29,16.0,0,375,wedding,981.43
1043,П7302-003К95,gold,2.29,16.0,0,375,wedding,981.43
1044,П7302-003К95,gold,2.48,18.0,0,375,wedding,1062.85
1045,П7302-003К95,gold,2.48,18.0,0,375,wedding,1062.85
1046,П7302-003К95,gold,2.48,18.0,0,375,wedding,1062.85
1047,П7302-003К95,gold,2.41,17.0,0,375,wedding,1032.85
1048,П7302-003К95,gold,2.41,17.0,0,375,wedding,1032.85
1049,П7302-003К95,gold,2.41,17.0,0,375,wedding,1032.85
1050,П7302-003К95,gold,2.41,17.0,0,375,wedding,1032.85
1051,П7302-003К95,gold,2.7,19.0,0,375,wedding,1157.14
1052,П7302-003К95,gold,2.7,19.0,0,375,wedding,1157.14
1053,П7302-003К95,gold,3.11,21.5,0,375,wedding,1332.85
1054,П7302-003К95,gold,2.36,16.0,0,375,wedding,1011.43
1055,П7302-003К95,gold,2.36,16.0,0,375,wedding,1011.43
1056,П7302-003К95,gold,2.36,16.0,0,375,wedding,1011.43
1057,П7302-003К95,gold,2.36,16.0,0,375,wedding,1011.43
1058,П7302-003К95,gold,2.36,16.0,0,375,wedding,1011.43
1059,П7302-003К95,gold,2.36,16.0,0,375,wedding,1011.43
1060,П7302-003К95,gold,2.72,19.5,0,375,wedding,1165.71
1061,П7302-003К95,gold,2.72,19.5,0,375,wedding,1165.71
1062,П7302-003К95,gold,2.72,19.5,0,375,wedding,1165.71
1063,П7302-003К95,gold,2.76,19.5,0,375,wedding,1182.85
1064,П7302-003К95,gold,2.89,20.0,0,375,wedding,1238.57
1065,П7302-003К95,gold,2.55,17.5,0,375,wedding,1092.85
1066,П7302-003К95,gold,2.77,19.5,0,375,wedding,1187.14
1067,П7302-003К95,gold,2.77,19.5,0,375,wedding,1187.14
1068,П7302-003К95,gold,2.31,16.0,0,375,wedding,990.0
1069,П7302-003К95,gold,2.34,16.5,0,375,wedding,1002.85
1070,П7302-003К95,gold,2.34,16.5,0,375,wedding,1002.85
1071,П7302-003К95,gold,2.34,16.5,0,375,wedding,1002.85
1072,П7302-003К95,gold,2.34,16.5,0,375,wedding,1002.85
1073,П7302-003К95,gold,2.34,16.5,0,375,wedding,1002.85
1074,П7302-003К95,gold,2.34,16.5,0,375,wedding,1002.85
1075,П7302-003К95,gold,2.34,16.5,0,375,wedding,1002.85
1076,П7302-003К95,gold,2.52,17.5,0,375,wedding,1080.0
1077,П7302-003К95,gold,2.52,17.5,0,375,wedding,1080.0
1078,П7302-003К95,gold,2.52,17.5,0,375,wedding,1080.0
1079,П7302-003К95,gold,2.52,17.5,0,375,wedding,1080.0
1080,П7302-003К95,gold,2.52,17.5,0,375,wedding,1080.0
1081,П7302-003К95,gold,2.52,17.5,0,375,wedding,1080.0
1082,П7302-003К95,gold,2.72,19.0,0,375,wedding,1165.71
1083,П7302-003К95,gold,2.73,19.0,0,375,wedding,1170.0
1084,П7302-003К95,gold,2.73,19.0,0,375,wedding,1170.0
1085,П7302-003К95,gold,2.73,19.0,0,375,wedding,1170.0
1086,П7302-003К95,gold,2.73,19.0,0,375,wedding,1170.0
1087,П7302-003К95,gold,2.73,19.0,0,375,wedding,1170.0
1088,П7302-003К95,gold,2.74,19.0,0,375,wedding,1174.28
1089,П7302-003К95,gold,3.01,21.0,0,375,wedding,1290.0
1090,П7302-003К95,gold,3.01,21.0,0,375,wedding,1290.0
1091,П7302-003К95,gold,3.01,21.0,0,375,wedding,1290.0
1092,П7302-003К95,gold,3.01,21.0,0,375,wedding,1290.0
1093,П7302-003К95,gold,3.01,21.0,0,375,wedding,1290.0
1094,П7302-003К95,gold,3.02,21.0,0,375,wedding,1294.28
1095,П7302-003К95,gold,3.02,21.0,0,375,wedding,1294.28
1096,П7302-003К95,gold,3.02,21.0,0,375,wedding,1294.28
1097,П7302-003К95,gold,3.02,21.0,0,375,wedding,1294.28
1098,П7302-003К95,gold,3.04,21.5,0,375,wedding,1302.85
1099,П7302-003К95,gold,3.1,22.0,0,375,wedding,1328.57
1100,П7302-003К95,gold,3.1,22.0,0,375,wedding,1328.57
1101,П7302-003К95,gold,3.16,22.5,0,375,wedding,1354.28
1102,П7302-003К95,gold,3.16,22.5,0,375,wedding,1354.28
1103,П7302-003К95,gold,3.16,22.5,0,375,wedding,1354.28
1104,П7302-003К95,gold,2.19,16.5,0,375,wedding,938.57
1105,П7302-003К95,gold,2.23,16.5,0,375,wedding,955.71
1106,П7302-003К95,gold,2.26,15.0,0,375,wedding,968.57
1107,П7302-003К95,gold,2.29,15.0,0,375,wedding,981.43
1108,П7302-003К95,gold,2.29,15.0,0,375,wedding,981.43
1109,П7302-003К95,gold,2.37,16.0,0,375,wedding,1015.71
1110,П7302-003К95,gold,2.37,16.0,0,375,wedding,1015.71
1111,П7302-003К95,gold,2.38,17.0,0,375,wedding,1020.0
1112,П7302-003К95,gold,2.38,17.0,0,375,wedding,1020.0
1113,П7302-003К95,gold,2.38,17.0,0,375,wedding,1020.0
1114,П7302-003К95,gold,2.38,17.0,0,375,wedding,1020.0
1115,П7302-003К95,gold,2.39,17.0,0,375,wedding,1024.28
1116,П7302-003К95,gold,2.39,17.0,0,375,wedding,1024.28
1117,П7302-003К95,gold,2.4,17.0,0,375,wedding,1028.57
1118,П7302-003К95,gold,2.44,16.5,0,375,wedding,1045.71
1119,П7302-003К95,gold,2.44,16.5,0,375,wedding,1045.71
1120,П7302-003К95,gold,2.44,16.5,0,375,wedding,1045.71
1121,П7302-003К95,gold,2.44,16.5,0,375,wedding,1045.71
1122,П7302-003К95,gold,2.44,16.5,0,375,wedding,1045.71
1123,П7302-003К95,gold,2.44,16.5,0,375,wedding,1045.71
1124,П7302-003К95,gold,2.45,16.5,0,375,wedding,1050.0
1125,П7302-003К95,gold,2.45,16.5,0,375,wedding,1050.0
1126,П7302-003К95,gold,2.45,16.5,0,375,wedding,1050.0
1127,П7302-003К95,gold,2.45,16.5,0,375,wedding,1050.0
1128,П7302-003К95,gold,2.45,16.5,0,375,wedding,1050.0
1129,П7302-003К95,gold,2.45,16.5,0,375,wedding,1050.0
1130,П7302-003К95,gold,2.45,16.5,0,375,wedding,1050.0
1131,П7302-003К95,gold,2.53,17.5,0,375,wedding,1084.28
1132,П7302-003К95,gold,2.54,17.5,0,375,wedding,1088.57
1133,П7302-003К95,gold,2.54,17.5,0,375,wedding,1088.57
1134,П7302-003К95,gold,2.54,17.5,0,375,wedding,1088.57
1135,П7302-003К95,gold,2.54,17.5,0,375,wedding,1088.57
1136,П7302-003К95,gold,2.54,17.5,0,375,wedding,1088.57
1137,П7302-003К95,gold,2.57,18.0,0,375,wedding,1101.42
1138,П7302-003К95,gold,2.57,18.0,0,375,wedding,1101.42
1139,П7302-003К95,gold,2.57,18.0,0,375,wedding,1101.42
1140,П7302-003К95,gold,2.57,18.0,0,375,wedding,1101.42
1141,П7302-003К95,gold,2.57,18.0,0,375,wedding,1101.42
1142,П7302-003К95,gold,2.58,18.0,0,375,wedding,1105.71
1143,П7302-003К95,gold,2.6,18.0,0,375,wedding,1114.28
1144,П7302-003К95,gold,2.68,18.5,0,375,wedding,1148.57
1145,П7302-003К95,gold,2.68,18.5,0,375,wedding,1148.57
1146,П7302-003К95,gold,2.68,18.5,0,375,wedding,1148.57
1147,П7302-003К95,gold,2.69,18.5,0,375,wedding,1152.85
1148,П7302-003К95,gold,2.69,18.5,0,375,wedding,1152.85
1149,П7302-003К95,gold,2.69,18.5,0,375,wedding,1152.85
1150,П7302-003К95,gold,2.69,19.0,0,375,wedding,1152.85
1151,П7302-003К95,gold,2.69,19.0,0,375,wedding,1152.85
1152,П7302-003К95,gold,2.7,18.5,0,375,wedding,1157.14
1153,П7302-003К95,gold,2.71,18.5,0,375,wedding,1161.42
1154,П7302-003К95,gold,2.75,20.0,0,375,wedding,1178.57
1155,П7302-003К95,gold,2.82,20.0,0,375,wedding,1208.57
1156,П7302-003К95,gold,3.1,21.5,0,375,wedding,1328.57
1157,П7302-003К95,gold,3.12,21.5,0,375,wedding,1337.14
1158,П7302-003К95,gold,3.12,21.5,0,375,wedding,1337.14
1159,П7302-003К95,gold,3.12,21.5,0,375,wedding,1337.14
1160,П7302-003К95,gold,3.12,21.5,0,375,wedding,1337.14
1161,П7302-003К95,gold,3.13,21.5,0,375,wedding,1341.42
1162,П7302-003К95,gold,3.13,21.5,0,375,wedding,1341.42
1163,П7302-003К95,gold,3.13,21.5,0,375,wedding,1341.42
1164,П7302-003К95,gold,3.13,21.5,0,375,wedding,1341.42
1165,П7302-003К95,gold,3.13,21.5,0,375,wedding,1341.42
1166,П7302-003К95,gold,3.13,21.5,0,375,wedding,1341.42
1167,П7302-003К95,gold,2.78,19.5,0,375,wedding,1191.42
1168,94012213,silver,1.72,18.5,0,925,decorative,95.55
1169,94012213,silver,1.73,18.5,0,925,decorative,96.08
1170,94012213,silver,1.77,18.5,0,925,decorative,98.31
1171,94012213,silver,1.78,17.5,0,925,decorative,96.26
1172,94012213,silver,1.74,18.5,0,925,decorative,96.62
1173,П7302-001К14,gold,2.38,15.0,0,585,wedding,1196.78
1174,П7302-001К14,gold,2.46,15.5,0,585,wedding,1237.01
1175,П7302-001К14,gold,2.49,16.0,0,585,wedding,1422.86
1176,П7302-001К14,gold,2.53,16.0,0,585,wedding,1445.72
1177,П7302-001К14,gold,2.54,18.0,0,585,wedding,1487.7
1178,П7302-001К14,gold,2.55,16.0,0,585,wedding,1347.85
1179,П7302-001К14,gold,2.56,18.0,0,585,wedding,1499.42
1180,П7302-001К14,gold,2.58,17.5,0,585,wedding,1511.13
1181,П7302-001К14,gold,2.58,17.5,0,585,wedding,1511.13
1182,П7302-001К14,gold,2.58,17.5,0,585,wedding,1511.13
1183,П7302-001К14,gold,2.58,17.5,0,585,wedding,1511.13
1184,П7302-001К14,gold,2.58,17.5,0,585,wedding,1511.13
1185,П7302-001К14,gold,2.58,17.5,0,585,wedding,1511.13
1186,П7302-001К14,gold,2.59,17.5,0,585,wedding,1516.99
1187,П7302-001К14,gold,2.59,18.0,0,585,wedding,1516.99
1188,П7302-001К14,gold,2.62,17.5,0,585,wedding,1534.56
1189,П7302-001К14,gold,2.62,17.5,0,585,wedding,1534.56
1190,П7302-001К14,gold,2.62,18.5,0,585,wedding,1534.56
1191,П7302-001К14,gold,2.78,19.0,0,585,wedding,1628.27
1192,П7302-001К14,gold,2.78,19.0,0,585,wedding,1628.27
1193,П7302-001К14,gold,2.78,19.0,0,585,wedding,1628.27
1194,П7302-001К14,gold,2.78,19.0,0,585,wedding,1628.27
1195,П7302-001К14,gold,2.8,19.0,0,585,wedding,1639.99
1196,П7302-001К14,gold,2.8,19.0,0,585,wedding,1639.99
1197,П7302-001К14,gold,2.82,19.0,0,585,wedding,1651.7
1198,П7302-001К14,gold,2.82,19.0,0,585,wedding,1651.7
1199,П7302-001К14,gold,2.84,19.0,0,585,wedding,1663.42
1200,П7302-001К14,gold,2.85,19.0,0,585,wedding,1669.27
1201,П7302-001К14,gold,2.85,19.0,0,585,wedding,1669.27
1202,П7302-001К14,gold,2.9,19.5,0,585,wedding,1698.56
1203,П7302-001К14,gold,2.9,19.5,0,585,wedding,1698.56
1204,П7302-001К14,gold,2.94,20.0,0,585,wedding,1721.99
1205,П7302-001К14,gold,2.94,20.0,0,585,wedding,1680.0
1206,П7302-001К14,gold,2.96,19.5,0,585,wedding,1733.7
1207,П7302-001К14,gold,2.96,20.0,0,585,wedding,1733.7
1208,П7302-001К14,gold,2.96,20.0,0,585,wedding,1733.7
1209,П7302-001К14,gold,2.96,20.0,0,585,wedding,1733.7
1210,П7302-001К14,gold,3.02,20.5,0,585,wedding,1768.84
1211,П7302-001К14,gold,3.07,20.5,0,585,wedding,1798.13
1212,П7302-001К14,gold,3.18,21.0,0,585,wedding,1862.56
1213,П7302-001К14,gold,3.18,21.0,0,585,wedding,1862.56
1214,П7302-001К14,gold,3.2,21.0,0,585,wedding,1874.27
1215,П7302-001К14,gold,3.22,21.0,0,585,wedding,1885.99
1216,П7302-001К14,gold,3.24,21.5,0,585,wedding,1897.7
1217,П7302-001К14,gold,3.25,21.0,0,585,wedding,1903.56
1218,П7302-001К14,gold,3.25,21.0,0,585,wedding,1903.56
1219,П7302-001К14,gold,3.25,21.5,0,585,wedding,1903.56
1220,П7302-001К14,gold,3.26,21.5,0,585,wedding,1639.32
1221,П7302-001К14,gold,3.26,22.5,0,585,wedding,1909.41
1222,П7302-001К14,gold,3.27,21.5,0,585,wedding,1915.27
1223,П7302-001К14,gold,3.3,21.5,0,585,wedding,1932.84
1224,П7302-001К14,gold,3.3,21.5,0,585,wedding,1932.84
1225,П7302-001К14,gold,3.3,21.5,0,585,wedding,1932.84
1226,П7302-001К14,gold,3.3,21.5,0,585,wedding,1932.84
1227,П7302-001К14,gold,3.34,22.5,0,585,wedding,1956.27
1228,П7302-001К14,gold,2.6,16.5,0,585,wedding,1522.85
1229,П7302-001К14,gold,3.1,20.5,0,585,wedding,1815.7
1230,П7302-001К14,gold,3.1,20.5,0,585,wedding,1815.7
1231,П7302-001К14,gold,2.43,16.5,0,585,wedding,1423.28
1232,П7302-001К14,gold,2.44,17.0,0,585,wedding,1429.13
1233,П7302-001К14,gold,2.92,19.5,0,585,wedding,1710.27
1234,П7302-001К14,gold,2.92,19.5,0,585,wedding,1710.27
1235,П7302-001К14,gold,2.91,19.5,0,585,wedding,1704.42
1236,П7302-001К14,gold,2.55,17.5,0,585,wedding,1493.56
1237,П7302-001К14,gold,2.38,16.0,0,585,wedding,1393.99
1238,П7302-001К14,gold,2.38,16.0,0,585,wedding,1393.99
1239,П7302-001К14,gold,2.42,16.0,0,585,wedding,1417.42
1240,П7302-001К14,gold,2.48,16.0,0,585,wedding,1310.85
1241,П7302-001К14,gold,2.48,16.0,0,585,wedding,1310.85
1242,П7302-001К14,gold,2.48,16.0,0,585,wedding,1452.56
1243,П7302-001К14,gold,2.7,17.5,0,585,wedding,1581.42
1244,П7302-001К14,gold,2.73,18.0,0,585,wedding,1443.0
1245,П7302-001К14,gold,2.73,18.0,0,585,wedding,1598.99
1246,П7302-001К14,gold,2.73,18.0,0,585,wedding,1598.99
1247,П7302-001К14,gold,2.75,18.5,0,585,wedding,1610.7
1248,П7302-001К14,gold,2.78,18.5,0,585,wedding,1628.27
1249,П7302-001К14,gold,2.78,18.5,0,585,wedding,1628.27
1250,П7302-001К14,gold,2.78,18.5,0,585,wedding,1628.27
1251,П7302-001К14,gold,3.2,20.5,0,585,wedding,1737.15
